id,sku_id,title,slug,category,sub_category,brand_name,product_type,gender,colorways,brand_sku,model,lowest_price,description,is_d2c,is_active,is_certificate_required,featured_image,quantity_left,wishlist_num,stock_claimed_percent,discount_percentage,note,tags,release_date,created_at,updated_at,pdp_url
1384,NIDULOVADAYEHE,Nike Dunk Low ValentineS Day  Yellow Heart,nike-dunk-low-valentines-day-yellow-heart,Shoes,Shoes,Nike,sneakers,female,White/Sail/Opti Yellow,FD0803 100,Dunk,12563,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042147-nidulovadayehe_photo1.png,290,58814,60,1,,"underretail, dunk, lows, shoes, low, nike, dunks, the goat collection",2023-02-14 23:59:59,2025-01-01 09:40:38,2025-02-26 07:47:19,https://culture-circle.com/products/all/nike-dunk-low-valentines-day-yellow-heart
1383,BZOFL5PRBLRISP,Zoom Fly 5 Premium 'Blue Ribbon Sports',zoom-fly-5-premium-blue-ribbon-sports,Shoes,Shoes,Nike,sneakers,male,Safety Orange/Burnt Sunrise/Sesame/Hyper Royal,FQ7679 800,Zoom Fly 5,13588,,False,True,True,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2FFQ_7679_800_png_1c0dcdb190.webp&w=1080&q=70,240,9541,67,1,,"shoes, nike, the goat collection",2024-01-24 23:59:59,2025-01-01 09:40:38,2025-02-26 07:47:19,https://culture-circle.com/products/all/zoom-fly-5-premium-blue-ribbon-sports
1382,BNIAIFO1LOCAPLFLMABL(2,Nike Air Force 1 Low Cactus Plant Flea Market Black (2024),nike-air-force-1-low-cactus-plant-flea-market-black-2024,Shoes,Shoes,Nike,sneakers,male,Black/Black/White,HJ8463 001,Air Force 1,48999,,False,True,True,https://crepdogcrew.com/cdn/shop/files/1_7b989058-ba8e-495a-971d-7100c54cf724.png?v=1715844868&width=1000,209,77921,59,1,,"grails, lows, air force 1, shoes, low, nike, af1, the goat collection",2024-05-07 23:59:59,2025-01-01 09:40:38,2025-03-15 14:23:13,https://culture-circle.com/products/all/nike-air-force-1-low-cactus-plant-flea-market-black-2024
1381,BNEBA90WA,New Balance 9060 'Warped',new-balance-9060-warped,Shoes,Shoes,New Balance,sneakers,male,Sage Leaf/Neo Flame,U9060WRB,9060,19799,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042137-bneba90wa_photo1.png,415,13809,68,1,,"shoes, new balance",2023-03-31 23:59:59,2025-01-01 09:40:38,2025-07-12 12:54:59,https://culture-circle.com/products/all/new-balance-9060-warped
1380,AIJO1MIPUVE,Air Jordan 1 Mid Purple Velvet,air-jordan-1-mid-purple-velvet,Shoes,Shoes,nike,sneakers,female,Purple Smoke/Purple Smoke/White,DQ8397 500,Air Jordan 1,10998,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042130-aijo1mipuve_photo1.png,352,93623,67,1,,"mid, mids, aj1, shoes, aj, air jordan 1, air jordan, the goat collection",2022-10-02 23:59:59,2025-01-01 09:40:38,2025-02-26 07:47:19,https://culture-circle.com/products/all/air-jordan-1-mid-purple-velvet
1379,BADADQCLST,adidas adiFOM Q Clay Strata,adidas-adifom-q-clay-strata,Shoes,Shoes,Adidas,sneakers,male,Clay Strata/Earth Strata/Magic Beige,IE4701,adiFOM Q,5940,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-075335-badadqclst_photo1.png,423,24983,67,1,,"shoes, adidas",2023-05-03 23:59:59,2025-01-01 09:40:38,2025-02-26 07:47:19,https://culture-circle.com/products/all/adidas-adifom-q-clay-strata
1378,AIJO1LOSELISMGRGY,Air Jordan 1 Low Se Light Grey Gym Red,air-jordan-1-low-se-light-grey-gym-red,Shoes,Shoes,nike,sneakers,male,Light Smoke Grey/White/Gym Red,DC6991 016,Air Jordan 1,10618,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/1747530526_833561_01_jpg.jpeg?v=1747530526,393,59905,62,1,,"aj1, lows, shoes, aj, low, air jordan 1, air jordan, the goat collection",2021-11-10 23:59:59,2025-01-01 09:40:38,2025-07-18 13:45:18,https://culture-circle.com/products/all/air-jordan-1-low-se-light-grey-gym-red
1377,BJONURE1LOUNBL,Jordan Nu Retro 1 Low University Blue,jordan-nu-retro-1-low-university-blue,Shoes,Shoes,nike,sneakers,male,Black/University Blue/White,DV5141 004,Jordan Nu Retro 1,11879,,False,True,True,https://images.stockx.com/images/Air-Jordan-Nu-Retro-1-Low-Black-White-Football-Grey-University-Blue.jpg?fit=fill&bg=FFFFFF&w=576&h=384&q=57&dpr=2&trim=color&updated_at=1729146791,195,68997,67,1,,"lows, shoes, low, air jordan, the goat collection",,2025-01-01 09:40:38,2025-02-26 07:47:19,https://culture-circle.com/products/all/jordan-nu-retro-1-low-university-blue
1376,BAIJO1LOMA,Air Jordan 1 Low 'Malachite',air-jordan-1-low-malachite,Shoes,Shoes,nike,,,,,,16468,{},False,True,True,https://images.stockx.com/360/Air-Jordan-1-Low-SE-Holiday-Special-2022/Images/Air-Jordan-1-Low-SE-Holiday-Special-2022/Lv2/img01.jpg?auto=format%2Ccompress&w=576&dpr=2&updated_at=1669018606&h=384&q=60,239,23856,71,1,,"aj1, lows, shoes, aj, low, air jordan 1, air jordan, the goat collection",,2025-01-01 09:40:38,2025-04-03 11:51:39,https://culture-circle.com/products/all/air-jordan-1-low-malachite
1375,BADYEBO35V2FL(2,adidas Yeezy Boost 350 V2 Flax (2020/2024),adidas-yeezy-boost-350-v2-flax-20202024,Shoes,Shoes,Adidas,sneakers,male,Flax/Flax/Flax,FX9028,Yeezy Boost 350,16829,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-054658-badyebo35v2fl282_photo1.jpg,375,71290,66,1,,"shoes, underretail, adidas, yeezy",2020-02-22 23:59:59,2025-01-01 09:40:38,2025-08-20 07:39:25,https://culture-circle.com/products/all/adidas-yeezy-boost-350-v2-flax-20202024
1374,AIJO1MICEGR,Air Jordan 1 Mid Cement Grey,air-jordan-1-mid-cement-grey,Shoes,Shoes,nike,sneakers,female,Cement Grey/Sail/Anthracite,BQ6472 022,Air Jordan 1,13688,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-054651-aijo1micegr_photo1.png,304,68476,60,1,,"mid, mids, aj1, shoes, aj, air jordan 1, air jordan, the goat collection",,2025-01-01 09:40:38,2025-02-26 07:47:19,https://culture-circle.com/products/all/air-jordan-1-mid-cement-grey
1373,BADSAPOWABOLE,Adidas Samba Pony Wales Bonner Leopard,adidas-samba-pony-wales-bonner-leopard,Shoes,Shoes,Adidas,sneakers,male,Dark Brown/Cream White,IE0578,Samba,50398,,False,True,True,https://images.stockx.com/360/adidas-Samba-Nylon-Wales-Bonner-Dark-Brown/Images/adidas-Samba-Nylon-Wales-Bonner-Dark-Brown/Lv2/img01.jpg?w=480&q=41&dpr=3&updated_at=1699543158&h=320,201,50022,62,1,,"shoes, adidas, grails",2023-11-08 23:59:59,2025-01-01 09:40:37,2025-02-26 07:47:19,https://culture-circle.com/products/all/adidas-samba-pony-wales-bonner-leopard
1372,BNISBDULOPRBLFU,NIKE SB DUNK LOW PRO BLUE FURY,nike-sb-dunk-low-pro-blue-fury,Shoes,Shoes,Nike,sneakers,male,Blue Fury/Deep Royal/Blue Fury,BQ6817 400,Dunk SB,21483,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042114-bnisbduloprblfu_photo1.png,250,44955,62,1,,"dunk, lows, shoes, low, nike, dunks, the goat collection",2020-04-04 23:59:59,2025-01-01 09:40:37,2025-02-26 07:47:19,https://culture-circle.com/products/all/nike-sb-dunk-low-pro-blue-fury
1370,BNIAIJO5XOFSA,NIKE AIR JORDAN 5 X OFF-WHITE Off White,nike-air-jordan-5-x-off-white-off-white,Shoes,Shoes,Nike,sneakers,male,Sail/Fire Red/Muslin/Black,DH8565 100,Air Jordan 5,35162,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042110-bniaijo5xofsa_photo1.png,340,81632,70,1,,"grails, shoes, aj, nike, air jordan, the goat collection, nike x off white",2020-10-29 23:59:59,2025-01-01 09:40:37,2025-07-22 07:53:50,https://culture-circle.com/products/all/nike-air-jordan-5-x-off-white-off-white
1369,BONTIME66WHBL,Onitsuka Tiger Mexico 66 Black,onitsuka-tiger-mexico-66-black,Shoes,Shoes,Onitsuka Tiger,sneakers,male,White/Black,D508K 0190,Mexico 66,15803,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042106-bontime66whbl_photo1.png,294,56932,69,1,,"shoes, onitsuka",2023-01-04 23:59:59,2025-01-01 09:40:37,2025-02-26 07:47:19,https://culture-circle.com/products/all/onitsuka-tiger-mexico-66-black
1368,BJO5REAMAMADU,Jordan 5 Retro A Ma Maniére Dusk,jordan-5-retro-a-ma-maniere-dusk,Shoes,Shoes,Nike,sneakers,male,Black/Burgundy Crush/Black/Pale Ivory,FD1330 001,Air Jordan 5,30598,,False,True,True,https://crepdogcrew.com/cdn/shop/files/1_fe056141-2f21-4ddb-88bf-46ae895273bc.png?v=1701076539&width=1000,171,50445,60,1,,"shoes, nike, the goat collection",2023-11-24 23:59:59,2025-01-01 09:40:37,2025-03-28 09:34:26,https://culture-circle.com/products/all/jordan-5-retro-a-ma-maniere-dusk
1367,BNIAIFO1MISPOFVAMA,Nike Air Force 1 Mid SP Off-White Varsity Maize,nike-air-force-1-mid-sp-off-white-varsity-maize,Shoes,Shoes,Nike,sneakers,male,White/White/Varsity Maize,DR0500 101,Air Force 1,13351,{},False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/31-03-2025-052237-bniaifo1mispofvama_photo1.png,378,81620,65,1,,"mid, mids, air force 1, shoes, nike, af1, the goat collection",2023-11-09 23:59:59,2025-01-01 09:40:37,2025-07-22 13:45:01,https://culture-circle.com/products/all/nike-air-force-1-mid-sp-off-white-varsity-maize
1366,PAXAIMA1RUMA,Patta X Air Max 1 Rush Red,patta-x-air-max-1-rush-red,Shoes,Shoes,Nike,sneakers,male,Metallic Silver/Rush Maroon,DO9549 001,Air Max 1,13545,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042058-paxaima1ruma_photo1.png,346,26281,59,1,,"shoes, nike, the goat collection",2021-11-19 23:59:59,2025-01-01 09:40:37,2025-02-26 07:47:19,https://culture-circle.com/products/all/patta-x-air-max-1-rush-red
1365,AIJO1HIZOCOCEFIRE,Air Jordan 1 High Zoom Comfort Black Fire Red Cement Grey,air-jordan-1-high-zoom-comfort-black-fire-red-cement-grey,Shoes,Shoes,nike,sneakers,male,Black/Fire Red/Cement,DV1307 060,Air Jordan 1 Zoom,14038,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-054640-aijo1hizococefire_photo1.png,300,86563,68,1,,"underretail, high, aj1, highs, shoes, aj, air jordan 1, air jordan, the goat collection",2023-01-27 23:59:59,2025-01-01 09:40:37,2025-07-07 12:47:44,https://culture-circle.com/products/all/air-jordan-1-high-zoom-comfort-black-fire-red-cement-grey
1364,BADSAOGCA,adidas Samba OG Cardboard,adidas-samba-og-cardboard,Shoes,Shoes,Nike,sneakers,male,Cardboard/Chalk White/Brown Desert,IG1379,Samba,16731,,False,True,True,https://crepdogcrew.com/cdn/shop/files/1_97a95747-3000-4683-b87e-f2140d3675ca.png?v=1715846285&width=1000,254,47384,71,1,,"shoes, nike, the goat collection",2024-04-01 23:59:59,2025-01-01 09:40:37,2025-02-26 07:47:19,https://culture-circle.com/products/all/adidas-samba-og-cardboard
1363,AAIJO1MISEBLANWH,Air Jordan 1 Mid Se Black And White,air-jordan-1-mid-se-black-and-white,Shoes,Shoes,nike,sneakers,male,White/Black/Multi-Color,DH6933 100,Air Jordan 1,10691,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-075324-aaijo1miseblanwh_photo1.png,274,48992,63,1,,"underretail, mid, mids, and, aj1, shoes, aj, air jordan 1, air jordan, &, the goat collection",2022-02-09 23:59:59,2025-01-01 09:40:37,2025-02-26 07:47:19,https://culture-circle.com/products/all/air-jordan-1-mid-se-black-and-white
1362,BHOCHBEBLBL,Hoka Challenger Bellwether Blue/Stone Blue,hoka-challenger-bellwether-bluestone-blue,Shoes,Shoes,HOKA,,,,,,20968,,False,True,True,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2Fmedium_Hoka_One_One_Challenger_ATR_7_Bellwether_Blue_Stone_dc428240d8.webp&w=1080&q=70,208,36328,66,1,,"shoes, hoka, fresh trends",,2025-01-01 09:40:36,2025-02-26 07:47:19,https://culture-circle.com/products/all/hoka-challenger-bellwether-bluestone-blue
1361,BADSAPOTOWABOCRWH,adidas Samba Pony Tonal Wales Bonner Cream White,adidas-samba-pony-tonal-wales-bonner-cream-white,Shoes,Shoes,Nike,,,,,,49500,,False,True,True,https://crepdogcrew.com/cdn/shop/files/EditsbyAhmar01_76175677-20c4-413a-876d-5cdc95ee0e66.png?v=1715848344&width=1000,297,9512,57,1,,"shoes, nike, the goat collection",,2025-01-01 09:40:36,2025-02-26 07:47:19,https://culture-circle.com/products/all/adidas-samba-pony-tonal-wales-bonner-cream-white
1360,YEBO38LM,Yeezy Boost 380 Lmnte,yeezy-boost-380-lmnte,Shoes,Shoes,Adidas,sneakers,male,Lmnte/Lmnte/Lmnte,FZ4982,Yeezy Boost 380,11400,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042050-yebo38lm_photo1.png,353,33229,70,1,,"shoes, underretail, adidas, yeezy",2020-12-11 23:59:59,2025-01-01 09:40:36,2025-02-26 07:47:19,https://culture-circle.com/products/all/yeezy-boost-380-lmnte
1359,BNIDUHIFASP,Nike Dunk High Faded Spruce,nike-dunk-high-faded-spruce,Shoes,Shoes,Nike,sneakers,male,Black/Black/Light Cream/Faded Spruce,DQ7679 002,Dunk,10224,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042047-bniduhifasp_photo1.webp,295,43885,67,1,,"underretail, dunk, high, highs, shoes, nike, dunks, the goat collection",2023-03-14 23:59:59,2025-01-01 09:40:36,2025-02-26 07:47:19,https://culture-circle.com/products/all/nike-dunk-high-faded-spruce
1358,BDULOREPA,Dunk Low 'Reverse Panda',dunk-low-reverse-panda,Shoes,Shoes,Nike,,,,,,7918,,False,True,True,https://hypefly.co.in/_next/image?url=https%3A%2F%2Fdjm0962033frr.cloudfront.net%2F992773_01_jpg_36602f24ab.webp&w=1080&q=70,226,21568,58,1,,"underretail, dunk, lows, and, shoes, low, nike, dunks, &, the goat collection",,2025-01-01 09:40:36,2025-03-19 04:33:17,https://culture-circle.com/products/all/dunk-low-reverse-panda
1357,NIDULOPAPR,Nike Dunk Low Paisley Print,nike-dunk-low-paisley-print,Shoes,Shoes,Nike,sneakers,male,,DH7534 200,Dunk SB,12999,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042038-nidulopapr_photo1.png,375,92494,58,1,,"dunk, lows, shoes, low, nike, dunks, the goat collection",2022-03-30 23:59:59,2025-01-01 09:40:36,2025-02-26 07:47:19,https://culture-circle.com/products/all/nike-dunk-low-paisley-print
1356,B1CCHTAALST70HIGOLEFLFL,1Converse Chuck Taylor All Star 70 Hi Golf le Fleur Flames,1converse-chuck-taylor-all-star-70-hi-golf-le-fleur-flames,Shoes,Shoes,Converse,sneakers,male,blue,167279C,Chuck 70,32381,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-042031-b1cchtaalst70higoleflfl_photo1.png,256,6274,58,1,,"shoes, converse, grails",2019-10-12 23:59:59,2025-01-01 09:40:36,2025-02-26 07:47:19,https://culture-circle.com/products/all/1converse-chuck-taylor-all-star-70-hi-golf-le-fleur-flames
99,FRDEXTRSCXAIJO1REHI,Fragment Design X Travis Scott X Air Jordan 1 Retro High,fragment-design-x-travis-scott-x-air-jordan-1-retro-high,Shoes,Shoes,nike,sneakers,male,Sail/Black/Military Blue/Shy Pink,DH3227 105,Air Jordan 1,136988,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203321-frdextrscxaijo1rehi_photo1.png,345,11948,59,1,,"grails, high, aj1, highs, shoes, aj, air jordan 1, air jordan",2021-07-29 23:59:59,2025-01-01 09:38:16,2025-02-26 07:47:24,https://culture-circle.com/products/all/fragment-design-x-travis-scott-x-air-jordan-1-retro-high
98,NIAIFO1MIXOFBL,Nike Air Force 1 Mid X OffBlack,nike-air-force-1-mid-x-offblack,Shoes,Shoes,Nike,sneakers,male,Black/Clear/Black,DO6290 001,Air Force 1,12867,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203312-niaifo1mixofbl_photo1.jpg,503,88683,71,1,,"underretail, mid, mids, air force 1, shoes, nike, af1, the goat collection, nike x travis scott",2022-06-23 23:59:59,2025-01-01 09:38:16,2025-02-26 07:47:24,https://culture-circle.com/products/all/nike-air-force-1-mid-x-offblack
97,YEBO35V2ASPE,Yeezy Boost 350 V2 Ash Pearl,yeezy-boost-350-v2-ash-pearl,Shoes,Shoes,Adidas,sneakers,male,Ash Pearl/Ash Pearl/Ash Pearl,GY7658,Yeezy Boost 350,17278,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203310-yebo35v2aspe_photo1.png,406,88279,64,1,,"shoes, underretail, adidas, yeezy",2021-03-20 23:59:59,2025-01-01 09:38:16,2025-02-26 07:47:24,https://culture-circle.com/products/all/yeezy-boost-350-v2-ash-pearl
96,BAIJO1LOOGBLTO,Air Jordan 1 Low Og Black Toe,air-jordan-1-low-og-black-toe,Shoes,Shoes,nike,sneakers,male,White/Black/Varsity Red,CZ0790 106,Air Jordan 1,10395,{},False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203302-baijo1loogblto_photo1.png,523,6843,60,1,,"aj1, lows, shoes, aj, low, air jordan 1, air jordan, the goat collection",2023-08-04 23:59:59,2025-01-01 09:38:16,2025-02-26 07:47:24,https://culture-circle.com/products/all/air-jordan-1-low-og-black-toe
95,GOONCL5BLWHSHBL,Cloud 5 'Black White',cloud-5-black-white,Shoes,Shoes,ON,sneakers,male,Black/White,59 98919,Cloud 5,12375,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/31-03-2025-052940-cloud_5__black_white_.png,588,80366,67,1,,"shoes, on, fresh trends",,2025-01-01 09:38:16,2025-08-06 13:21:09,https://culture-circle.com/products/all/cloud-5-black-white
94,BAIJO3REJBARI,Air Jordan 3 Retro J Balvin Rio,air-jordan-3-retro-j-balvin-rio,Shoes,Shoes,Nike,sneakers,male,Black/Solar Flare/Total Crimson Abyss,FN0344 001,Air Jordan 3,24452,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203258-baijo3rejbari_photo1.jpg,422,99168,59,1,,"air jordan, shoes, aj, nike, the goat collection, nike x travis scott",2024-05-22 23:59:59,2025-01-01 09:38:16,2025-02-26 07:47:24,https://culture-circle.com/products/all/air-jordan-3-retro-j-balvin-rio
93,AIJORONEMIDPA,Air Jordan 1 Mid Panda,air-jordan-1-mid-panda,Shoes,Shoes,nike,sneakers,female,White/Black/White,DV0991 101,Air Jordan 1,8683,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203255-aijoronemidpa_photo1.jpeg,417,45213,58,1,,"underretail, mid, mids, and, aj1, shoes, aj, air jordan 1, air jordan, &, the goat collection",2023-06-20 23:59:59,2025-01-01 09:38:16,2025-02-26 07:47:24,https://culture-circle.com/products/all/air-jordan-1-mid-panda
92,BNDULOPOBL,Nike Dunk Low Polar Blue,nike-dunk-low-polar-blue,Shoes,Shoes,Nike,sneakers,male,White/Polar Blue,DV0833 400,Dunk,6732,{},False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-052522-bndulopobl_photo1.png,528,26185,69,1,,"underretail, dunk, lows, shoes, low, nike, dunks, the goat collection, bestseller",,2025-01-01 09:38:15,2025-06-24 11:15:48,https://culture-circle.com/products/all/nike-dunk-low-polar-blue
90,BYUHOXDULOSB,Yuto Horigome X Dunk Low Sb,yuto-horigome-x-dunk-low-sb,Shoes,Shoes,Nike,sneakers,male,Wolf Grey/Iron Grey/Sail,FQ1180 001,Dunk SB,26405,{},False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203245-byuhoxdulosb_photo1.png,383,65413,60,1,,"dunk, lows, shoes, low, nike, dunks, the goat collection",2023-08-29 23:59:59,2025-01-01 09:38:15,2025-02-26 07:47:24,https://culture-circle.com/products/all/yuto-horigome-x-dunk-low-sb
89,NIAIFO1MIXOFWH,Nike Air Force 1 Mid X Off White White,nike-air-force-1-mid-x-off-white-white,Shoes,Shoes,Nike,sneakers,male,White/Clear/White,DO6290 100,Air Force 1,12867,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-034038-niaifo1mixofwh_photo1.png,396,23449,57,1,,"mid, mids, air force 1, shoes, nike, af1, the goat collection, nike x off white",2022-06-23 23:59:59,2025-01-01 09:38:15,2025-02-26 07:47:24,https://culture-circle.com/products/all/nike-air-force-1-mid-x-off-white-white
88,YEBO35V2BR,Yeezy Boost 350 V2 Bred,yeezy-boost-350-v2-bred,Shoes,Shoes,Adidas,sneakers,male,Core Black/Core Black/Red,CP9652,Yeezy Boost 350,16558,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/31-03-2025-052946-yeezy_boost_350_v2_bred.png,510,53532,70,1,,"shoes, underretail, adidas, yeezy",2017-02-11 23:59:59,2025-01-01 09:38:15,2025-08-06 13:18:46,https://culture-circle.com/products/all/yeezy-boost-350-v2-bred
87,NOXNIAIFO1LOCELOBO,Nocta X Nike Air Force 1 Low Certified Lover Boy,nocta-x-nike-air-force-1-low-certified-lover-boy,Shoes,Shoes,Nike,sneakers,male,White/White/Cobalt Tint/White,CZ8065 100,Air Force 1,16335,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203238-noxniaifo1locelobo_photo1.png,490,51064,56,1,,"lows, air force 1, shoes, low, nike, af1, the goat collection",2022-12-08 23:59:59,2025-01-01 09:38:15,2025-02-26 07:47:24,https://culture-circle.com/products/all/nocta-x-nike-air-force-1-low-certified-lover-boy
86,YEBO35V2BERE,Yeezy Boost 350 V2 Beluga Reflective,yeezy-boost-350-v2-beluga-reflective,Shoes,Shoes,Adidas,sneakers,male,Beluga Reflective/Steeple Gray/Solar Red,GW1229,Yeezy Boost 350,17616,,False,True,True,https://image.goat.com/transform/v1/attachments/product_template_additional_pictures/images/064/334/468/original/848748_01.jpg.jpeg?action=crop&width=1000,655,29419,62,1,,"shoes, underretail, adidas, yeezy",2021-12-18 23:59:59,2025-01-01 09:38:15,2025-07-09 08:57:53,https://culture-circle.com/products/all/yeezy-boost-350-v2-beluga-reflective
85,YEBO35V2TALI,Yeezy Boost 350 V2 Tail Light,yeezy-boost-350-v2-tail-light,Shoes,Shoes,Adidas,sneakers,male,Tail Light/Tail Light/Tail Light,FX9017,Yeezy Boost 350,19888,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-034023-yebo35v2tali_photo1.png,389,48901,70,1,,"shoes, underretail, adidas, yeezy",2020-02-22 23:59:59,2025-01-01 09:38:14,2025-03-20 12:10:29,https://culture-circle.com/products/all/yeezy-boost-350-v2-tail-light
84,AIJO4RERETH,Air Jordan 4 Retro Red Thunder,air-jordan-4-retro-red-thunder,Shoes,Shoes,nike,sneakers,male,Black/Multi-Color/Multi-Color/Crimson,CT8527 016,Air Jordan 4,23738,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-052516-aijo4rereth_photo1.png,478,78537,58,1,,"aj4, air jordan 4, shoes, aj, air jordan, the goat collection",2022-01-15 23:59:59,2025-01-01 09:38:14,2025-02-26 07:47:24,https://culture-circle.com/products/all/air-jordan-4-retro-red-thunder
83,YEBO35V2ZY,Yeezy Boost 350 V2 Zyon,yeezy-boost-350-v2-zyon,Shoes,Shoes,Adidas,sneakers,male,Zyon/Zyon/Zyon,FZ1267,Yeezy Boost 350,16648,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/03-04-2025-052511-yebo35v2zy_photo1.png,449,13989,56,1,,"shoes, underretail, adidas, yeezy",2020-07-18 23:59:59,2025-01-01 09:38:14,2025-02-26 07:47:24,https://culture-circle.com/products/all/yeezy-boost-350-v2-zyon
82,WMAIJO1REHIOGSE,Wmns Air Jordan 1 Retro High Og Seafoam,wmns-air-jordan-1-retro-high-og-seafoam,Shoes,Shoes,nike,sneakers,female,Seafoam/Healing Orange/White,CD0461 002,Air Jordan 1,14156,,False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203230-wmaijo1rehiogse_photo1.png,372,27033,67,1,,"underretail, high, aj1, wmns, highs, shoes, aj, air jordan 1, (w), women, air jordan, the goat collection, wmns, for her, her",2021-08-12 23:59:59,2025-01-01 09:38:14,2025-02-26 07:47:24,https://culture-circle.com/products/all/wmns-air-jordan-1-retro-high-og-seafoam
81,BNSBDULOALPRPEWH,Nike Sb Dunk Low X Albino  Preto Pearl White,nike-sb-dunk-low-x-albino-preto-pearl-white,Shoes,Shoes,Nike,sneakers,male,Fossil/Black/Sail,FD2627 200,Dunk SB,14462,{},False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203222-bnsbduloalprpewh_photo1.png,415,52019,60,1,,"dunk, lows, shoes, low, nike, dunks, the goat collection, nike x off white",2023-09-23 23:59:59,2025-01-01 09:38:14,2025-02-26 07:47:24,https://culture-circle.com/products/all/nike-sb-dunk-low-x-albino-preto-pearl-white
80,BUNLAXBEBESUXAIJO1REHIOGSUOF96,Union La X BephieS Beauty Supply X Air Jordan 1 Retro High Og Summer Of 96,union-la-x-bephies-beauty-supply-x-air-jordan-1-retro-high-og-summer-of-96,Shoes,Shoes,nike,sneakers,male,Sail/Wolf Grey/Muslin/Pale Vanilla/Kinetic Green/University Gold,FD256510000 1393306 XC,Air Jordan 1,13860,{},False,True,True,https://cdn.shopify.com/s/files/1/0570/7389/3509/t/1/assets/02-04-2025-203217-bunlaxbebesuxaijo1rehiogsuof96_photo1.png,435,35996,64,1,,"underretail, high, aj1, highs, shoes, aj, air jordan 1, air jordan, the goat collection",,2025-01-01 09:38:14,2025-02-26 07:47:24,https://culture-circle.com/products/all/union-la-x-bephies-beauty-supply-x-air-jordan-1-retro-high-og-summer-of-96
